plaqueboymax,plaqueboyDabo plaqueboyDabo
yourragegaming,NASS <3
xqc,Wtf is wrong with your evil ass ?????
xqc,my streamer is washed TrollDespair
plaqueboymax,DABO LMAO
plaqueboymax,DABBOOOOO
yourragegaming,BELT BTAA
plaqueboymax,DABO
cinna,rosiiDance ͏
yourragegaming,GIVE DAT NIGGA 40%
yourragegaming,NAS U GETTING 200K
plaqueboymax,WW dabo
yourragegaming,O
cinna,BANGER
yourragegaming,Nas gettin PAID
plaqueboymax,bottom 5 soundboards sob
xqc,DawgOnTheRidinLawnmower
plaqueboymax,dabo
cinna,its life
yourragegaming,BTAAAAA
yourragegaming,LMAOOOO
yourragegaming,LOL
yourragegaming,they are so mad at rage lmao
xqc,i got 50k on probes
plaqueboymax,booty ass wifi
cinna,balvinSURF
yourragegaming,MVP MV
cinna,WWWWWWWW
plaqueboymax,Zabo
yourragegaming,he need it nfs
yourragegaming,yrgeYRG yrgeYRG yrgeYRG
yourragegaming,350k
plaqueboymax,DABO
yourragegaming,FAX
plaqueboymax,Dabo ?
cinna,@Kaysan NOBODY GIVES A FUCK LMFAO
yourragegaming,Give that nigga half ngl
plaqueboymax,GG
xqc,SHAWN
plaqueboymax,5 FPS
plaqueboymax,DABO TWINN
yourragegaming,WW NAS
plaqueboymax,dabo
plaqueboymax,GLAZE
cinna,tell me why
plaqueboymax,dabo
plaqueboymax,w dabo
plaqueboymax,Dabo
plaqueboymax,DABO?
yourragegaming,BTA BELT
yourragegaming,NAS NEED THOSE
yourragegaming,NAS DESERVE IT
yourragegaming,100k
yourragegaming,BELT
plaqueboymax,1 fps
cinna,ome32
yourragegaming,minimum 100k
yourragegaming,give him 115
plaqueboymax,dabo variant
yourragegaming,LMAO
cinna,a white woman classic
plaqueboymax,OMG GG
plaqueboymax,actual dabo variant
yourragegaming,NAS DEADASS CARRIED
plaqueboymax,GLAZE D1
plaqueboymax,dabo?
kaicenat,!followage
xqc,lololololol he look so sad
yourragegaming,MVP
yourragegaming,DESERVED
xqc,Talk about forsen angrE
yourragegaming,NAS DA MVP
plaqueboymax,Dani
xqc,Bro go mf hard on this one
yourragegaming,NAS DESERVE MAX
yourragegaming,yrgeYRG yrgeYRG yrgeYRG
cinna,cinnaSpin cinnaSpin cinnaSpin cinnaSpin cinnaSpin
plaqueboymax,DABO???
plaqueboymax,DABO
plaqueboymax,O GG
yourragegaming,slide that cameraman a few he took mad hits
plaqueboymax,dabo variant
plaqueboymax,Someone mention the 24 hour sob
cinna,rosiiDance
cinna,awwww
yourragegaming,fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA fanumBTA
plaqueboymax,Dabo
yourragegaming,250k
yourragegaming,CANT BE
plaqueboymax,THIS A DABO CLONE
kaicenat,3 YEARS WITH YOU KAILER
plaqueboymax,dabo
yourragegaming,115k
yourragegaming,BELT
plaqueboymax,HES ZESTYY
yourragegaming,LMAOOOOOOOOO
cinna,ome32
kaicenat,WS
yourragegaming,LO
cinna,Samyah
yourragegaming,LOL
yourragegaming,MVP
yourragegaming,HE NEED A 100 BANDS
yourragegaming,MVP
yourragegaming,LOL
yourragegaming,100K
yourragegaming,LOL
yourragegaming,😭😭😭
yourragegaming,pfft
plaqueboymax,dabo
plaqueboymax,YANMM
plaqueboymax,gg gg
yourragegaming,LOL
cinna,u would never do that kay u not like that
yourragegaming,HAHAHHAHAHA
yourragegaming,LOL
plaqueboymax,DABO?
yourragegaming,LMAOOOO
yourragegaming,LOL
xqc,3 way mhm
plaqueboymax,keep glazing
plaqueboymax,I can hear the zest in his voice
yourragegaming,LO
yourragegaming,FAX
yourragegaming,GIVE NAS A BIG CUT LOL
yourragegaming,100k
yourragegaming,HELL NAH LOL
cinna,sq1r3Bb Shush
yourragegaming,LOL
yourragegaming,O
yourragegaming,LOL LOL
yourragegaming,LOL
plaqueboymax,D1
yourragegaming,LOL
yourragegaming,Give half to nas
yourragegaming,sob
plaqueboymax,OVERLY
plaqueboymax,RT
plaqueboymax,dabo variant
plaqueboymax,Dabo
yourragegaming,LMAOOOOOOOOO
plaqueboymax,nigga look like dabo from the future KICK HIM HES CHOPPED
yourragegaming,LMAOOOOOOOO
yourragegaming,😂😂😂😂😂
yourragegaming,LMFAO
yourragegaming,LOL
plaqueboymax,YAMMM
yourragegaming,LMAOOOO
yourragegaming,😭
plaqueboymax,dabo 2.0
yourragegaming,LOL
yourragegaming,75 nas cut
xqc,HUH
yourragegaming,LOL
yourragegaming,pfft
cinna,I want it that way
yourragegaming,SON
yourragegaming,omePIECE
yourragegaming,LMAOOOO
yourragegaming,LMAOOOOOOOOOOO
yourragegaming,LMFAOO
cinna,cinnaSpin cinnaSpin cinnaSpin cinnaSpin
yourragegaming,LO
plaqueboymax,DABOO VOICE DABBO FACE DABBO GLAZE
yourragegaming,LMAOOOO
cinna,lala muck bruh 😂
yourragegaming,250 K nAS
plaqueboymax,hi
yourragegaming,LOL
xqc,DawgOnTheRidinLawnmower man shawwwnnnn
yourragegaming,100k nas
yourragegaming,HE NEEDS 100
yourragegaming,LOL
yourragegaming,LMAOOOO
yourragegaming,Lol
yourragegaming,250K MINIMUM
yourragegaming,LOL
yourragegaming,LMAOOOOOOO
yourragegaming,25k
yourragegaming,LMFAOOO
xqc,HUH
yourragegaming,pfft
yourragegaming,Lmfaoo
yourragegaming,yrgeMAGICLAUGH
yourragegaming,LOOOL
yourragegaming,LMAAAOOOOO
yourragegaming,UUH
yourragegaming,LOL
yourragegaming,SON
yourragegaming,NAS GETTING THE BIGGEST CUT😭😭
yourragegaming,LMAOOOO
yourragegaming,LOL ͏
yourragegaming,LMAOOO
yourragegaming,MVP
yourragegaming,nonono
plaqueboymax,dabo variant
yourragegaming,LMAOOO
plaqueboymax,U DEADASS GOT BOTTOM 5 SOUNDBOARDS
cinna,rosiiDance
yourragegaming,LMAOOOOOOO
yourragegaming,LO
plaqueboymax,plaqueboyDabo plaqueboyDabo plaqueboyDabo plaqueboyDabo plaqueboyDabo
xqc,Why would you fucking do this to me ?
yourragegaming,lmaooooo
yourragegaming,LMAOOOOOOOOOO
yourragegaming,LO LO
plaqueboymax,ohnono
plaqueboymax,dabi
cinna,i want it that way
yourragegaming,LMFAOOOOOO
yourragegaming,lOL
yourragegaming,SON
yourragegaming,give him 115k
plaqueboymax,he on 700 ping
yourragegaming,spit the money with the refs.
yourragegaming,Give nos 100k
yourragegaming,LMFOAOOO
yourragegaming,SON
plaqueboymax,dabos brother
yourragegaming,yrgeTHISGUY
yourragegaming,LMAO
yourragegaming,LO
cinna,rosiiDance i want it that way
yourragegaming,LOL
yourragegaming,nonono
yourragegaming,LMAOOO
yourragegaming,uuh
xqc,DawgOnTheRidinLawnmower
yourragegaming,LOL
xqc,plink
plaqueboymax,prime dabs?
yourragegaming,LOL
yourragegaming,SON
plaqueboymax,ZESTY HAND MOVEMENT
yourragegaming,HE NEEDSS 100
yourragegaming,90/10 split nas
plaqueboymax,ZESTFEST
yourragegaming,WHAT A DEMON
yourragegaming,$250k for nas
yourragegaming,pfft
yourragegaming,TK 2$
yourragegaming,SON
cinna,rosiiDance
plaqueboymax,dabo
yourragegaming,nonono
plaqueboymax,""" BY UR MUSIC"""
yourragegaming,LMAOOOO DH SO FUNNY
plaqueboymax,he sound like dabo
yourragegaming,LMAOOOO
yourragegaming,LOL
yourragegaming,75 NAZ 60 RAY FR
cinna,rosiiDance
yourragegaming,ESCAPE
plaqueboymax,magic?
xqc,X is lookin at chat like buh monkaW
yourragegaming,PFTTTTTT
yourragegaming,LOL
plaqueboymax,ok?
yourragegaming,Lmaooo
yourragegaming,SON
plaqueboymax,HE ZESTY
yourragegaming,SON
yourragegaming,500k to nas
yourragegaming,SON
yourragegaming,gg
plaqueboymax,nah he look better than dabo
cinna,ww cinna ww lala
yourragegaming,SON
plaqueboymax,THIS NIGGA ZESTY?
yourragegaming,nonono
yourragegaming,FUCK OTTER
yourragegaming,SON
plaqueboymax,ok
cinna,BANGER BANGER
yourragegaming,SPLIT THAT MF
cinna,SING IT JUSTIN BIEBER
yourragegaming,Nas get 50% cut
yourragegaming,give nas all of it
yourragegaming,nononp
cinna,ome32
yourragegaming,DAYDRIAN LOL
plaqueboymax,Dabo
xqc,buh
yourragegaming,SON
plaqueboymax,dabo
plaqueboymax,mhm
yourragegaming,😭😭😭
yourragegaming,GG
yourragegaming,LOL
yourragegaming,give him 115kk
yourragegaming,NAS DA ONLY ONE GETTINGM ONEY SON
cinna,LOL
yourragegaming,spit the money with refs
plaqueboymax,LESS CHOPPED DABO
plaqueboymax,a lil zest spillin out
yourragegaming,HOW MUCH DOES CHAT GET??
yourragegaming,SON
yourragegaming,HEEEEEEEEEEEEEEEE
yourragegaming,Damn yall win chess too
yourragegaming,SON
yourragegaming,oh nonono
yourragegaming,nonono nonono nonono
yourragegaming,Nas
yourragegaming,SON SON
yourragegaming,how much the mods get
xqc,forsen14Luli this chat
plaqueboymax,Habo
yourragegaming,LMAOOOOOOOOOOO
yourragegaming,nonon
yourragegaming,DH FUNNY AF
yourragegaming,GIVE NAS 50
yourragegaming,SON
cinna,is her voice gone agian sob
yourragegaming,lol
plaqueboymax,HE ZESTYY
cinna,ome44
yourragegaming,SON
yourragegaming,500k to nas
xqc,forsen14Luli
plaqueboymax,ok
yourragegaming,what daydrian harding do?
xqc,@wowitsmartin yea thats his life
arky,"At least our Desktop wish was granted, w shenron (yamron YAM  )"
yourragegaming,NAS GOTTA GET THAT LARGE PIE
yourragegaming,nonono
plaqueboymax,wake up to 100 missed calls
yourragegaming,nonono
plaqueboymax,plaqueboy4K
yourragegaming,nonono
xqc,Play w greek
yourragegaming,GGS
yourragegaming,FUCK OTTTERRR LMAOOO
yourragegaming,WE GETTING PAID TOO?
plaqueboymax,dabo more zest
yourragegaming,give nas all of it
yourragegaming,LMAOOOOOOO
xqc,lets go X
cinna,LOL
yourragegaming,LMFAOOO
yourragegaming,SON
yourragegaming,PFTTTTT
plaqueboymax,gg
plaqueboymax,????
plaqueboymax,O
yourragegaming,nonono
yourragegaming,pocket half
yourragegaming,O
xqc,DawgOnTheRidinLawnmower
yourragegaming,nonono
yourragegaming,WE GETTING PAID TOO? ͏
yourragegaming,NASS GET 100
plaqueboymax,dabo doppleganger
yourragegaming,😭😭😭😭😭😭
yourragegaming,LMFAOOOOOO
yourragegaming,GG
yourragegaming,nas getting a roc nation split
yourragegaming,500k to nas LMAOOO
plaqueboymax,🤔
yourragegaming,sob
cinna,young adults in the game is wild
yourragegaming,LEMME HOLD SUM
plaqueboymax,gg
yourragegaming,nas get a mean cut on god
xqc,where is the banter at bring ggx
yourragegaming,USE YOUR BIONIC LEGS TO ESCAPE HURRY
yourragegaming,GIVE TK 4 DOLLARS
yourragegaming,WE GETTING PAID TOO?
plaqueboymax,gg
xqc,DawgOnTheRidinLawnmower
plaqueboymax,SpeedLaugh
plaqueboymax,@sw_ish niggas cant even be somalian without you thinkin they dissed sobb
yourragegaming,lol
yourragegaming,GGS
xqc,LO chat so dead that x wont see that HE IS BALD lul
yourragegaming,lol
yourragegaming,😂😂😂
cinna,ohnono stop singing cinna
xqc,HELLO X FeelsOkayMan
cinna,LOL
yourragegaming,pfft
yourragegaming,pfft
yourragegaming,wa
plaqueboymax,New fan
yourragegaming,LMAOOOOOOOOOOO
plaqueboymax,…….
yourragegaming,LMAOOO
plaqueboymax,pre leak
plaqueboymax,🌈🌈🌈🌈🌈
yourragegaming,LO
yourragegaming,Congratulations
plaqueboymax,LOL
yourragegaming,RETIRE CHAT
plaqueboymax,O
plaqueboymax,plaqueboyAirball plaqueboyAirball plaqueboyAirball plaqueboyAirball plaqueboyAirball plaqueboyAirball
yourragegaming,gta heist splits LMAOOOOOOOOO
yourragegaming,tk lowkey redeemed himself
yourragegaming,give nas 250k
yourragegaming,LOL
yourragegaming,keep half nd half to nas
yourragegaming,W Yourscammer
yourragegaming,nonono
plaqueboymax,WAKE UP TO HUNDRED MISS CALLS
yourragegaming,nonono
yourragegaming,HAHAHAHAHAHA
plaqueboymax,LMFAO
yourragegaming,LMAOOOOOOOO
yourragegaming,LMAOOO
yourragegaming,SON
plaqueboymax,future dabo
yourragegaming,wideSpeedLemon
plaqueboymax,GGS
yourragegaming,LOL

yourragegaming,SON MUNYUN MEETING
plaqueboymax,ggs
yourragegaming,nonono
yourragegaming,POCKET CHANGE FOR TK
yourragegaming,HAHAAHAHAHA
yourragegaming,LMFAOOO
yourragegaming,😂😭😭😭
yourragegaming,nonono
yourragegaming,LMAOO
plaqueboymax,ohSHIT
cinna,Guys I'm starting to think Cinna is drunk
yourragegaming,490k to nas
yourragegaming,250 FOR OUR MVP
plaqueboymax,pewee dabo regen
yourragegaming,nas need like 50% of that
xqc,I'm bricked up
yourragegaming,DH KNOW HE NOT GETTING SHIIII
cinna,rosiiDance
plaqueboymax,LMAOOO
stableronaldo,!p
plaqueboymax,pfft
yourragegaming,EVERYONE GOTTA GET SOME MONEY THO😩
yourragegaming,group meeeeting yrg
yourragegaming,PolarBear
xqc,X IS MY TEAMMATE Aware X IS MY TEAMMATE Aware X IS MY TEAMMATE Aware X IS MY TEAMMATE Aware X IS MY TEAMMATE Aware
plaqueboymax,gg
yourragegaming,nonono
xqc,Jebaited Jebaited Jebaited Jebaited BratChat TWITH
yourragegaming,SON
plaqueboymax,gg
yourragegaming,pfft
yourragegaming,LOL
cinna,these kids
yourragegaming,HowDoWeTellHim
yourragegaming,GIVE TK $25
yourragegaming,he definitely deserves the most
cinna,Tag Mark
plaqueboymax,zesty boy
yourragegaming,He got a td
cinna,this cover band can do any song
plaqueboymax,Forst?
yourragegaming,W SCAM
yourragegaming,😭😭😭😭😭😭😭
yourragegaming,WHERES AIM
plaqueboymax,BRO LOOK LIKE A CARTOON CHARACTERR LMAOO
plaqueboymax,OD LISP
cinna,@yohannessw prePffttt
xqc,MONKA THREADS SNIPERS
yourragegaming,NAS GETTING 250K
yourragegaming,SON
cinna,rosiiDance
xqc,DawgOnTheRidinLawnmower
plaqueboymax,chopped af
yourragegaming,nah WE getting paid
yourragegaming,pfft
yourragegaming,DAVO NOT GETTING SHIT
yourragegaming,WWW SCAM
yourragegaming,SON
yourragegaming,nas gettin some of his cut
plaqueboymax,lmao
yourragegaming,oh boy
yourragegaming,nas might need 50%
plaqueboymax,he zesty
yourragegaming,COACH RAGEEEEE
yourragegaming,lmao
yourragegaming,LOL
